,Unnamed: 0,id,spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A2,A3,DT,Object,Orbit ID,H (mag),Estimated Diameter (m),OCC,"Min. delta-V [delta-V, dur.] (km/s), (d)","Min. Duration [delta-V, dur.] (km/s), (d)",Viable Trajectories,Next Optical Opportunity (yyyy-mm [Vp]),Next Goldstone Radar Opportunity (yyyy-mm [SNR]),spec_B_clean,new_spec,diameter_clean,est_volume,est_density,est_mass,est_mass_th_tonnes
29,29,a0424482,2424482,424482 (2008 DG5),424482,,,Y,Y,19.5,,,,,,,,,,,,,,,,,,,52,2458600.5,58600.0,20190427.0,J2000,0.2425394796938787,1.255398499011709,0.9509148002529324,5.707308745398061,244.0382772480505,59.67649452158891,205.5850373335043,1.559882197770485,0.7006992720449732,2458820.8726603226,20191203.3726603,513.7724760999808,1.40663237809714,0.0184286,7.171858262,3.64676,5.093,6.9862e-08,3.5044e-09,8.8818e-08,4.2963e-06,5.5101e-05,5.675e-05,1.7911e-05,4.3544e-09,2.934e-09,2.5609e-05,2.1513e-06,APO,Otto Matic,6293.0,2001-03-28,2018-06-20,179.0,,,0.0,0.56305,,,,,,424482 (2008 DG5),66,19.5,219 - 979,0,"8.785, 346","9.987, 202",11849,2021-09 [19.9],2025-06 [2200],nan,Sq,599.0,112532790.80578369,2.71,50827663932.49314,50827.66393249314
30,30,a0429389,2429389,429389 (2010 PR10),429389,,,Y,N,21.6,,,,,,,,,,,,,,,,,,,47,2458600.5,58600.0,20190427.0,J2000,0.1760235444058783,1.198123112518454,0.9872252356183532,9.161985336153927,334.4791508800156,65.26790153995792,166.7994635792864,1.409020989418556,0.7515396614726069,2458378.5563393654,20180917.0563394,479.016635389005,1.31147607224916,0.0547084,21.290868028,3.91107,5.276,4.2473e-08,9.9475e-09,4.4693e-08,9.0423e-06,1.4107e-05,3.6631e-05,5.3333e-05,1.1698e-08,9.3595e-09,6.8355e-05,5.9656e-06,APO,Otto Matic,1688.0,2010-08-06,2015-03-21,185.0,,,0.0,0.48839,,,,,,429389 (2010 PR10),48,21.6,83 - 372,0,"8.420, 354","9.841, 154",10245,2023-01 [21.6],none,nan,Ld,227.5,6165138.326974776,2.71,2784589274.4994516,2784.5892744994517
31,31,a0433303,2433303,433303 (2013 NX),433303,,,Y,N,22.1,,,,,,,,,,0.1529,,,,,,,,,52,2458600.5,58600.0,20190427.0,J2000,0.1697910966024012,1.032451982966258,0.8571508285890934,6.321377094124559,112.6296720385433,312.6472530803856,68.62276488468818,1.207753137343422,0.939505398178852,2458527.458626297,20190212.9586263,383.1803422288239,1.04909060158473,0.0554724,21.588193908,3.98783,5.912,3.9323e-07,8.9995e-08,3.3142e-07,1.3377e-05,1.5117e-05,2.3788e-05,0.00020443,1.0528e-07,1.2284e-07,0.00020807,5.0101e-05,APO,Otto Matic,973.0,2013-07-02,2016-03-01,165.0,,,2.0,0.51997,,,,,,433303 (2013 NX),53,22.1,66 - 296,2,"7.433, 354","9.993, 202",182827,2032-06 [23.7],none,nan,Sr,181.0,3104805.127215032,2.71,1402576211.8721502,1402.5762118721502
32,32,a0433953,2433953,433953 (1997 XR2),433953,,,Y,Y,20.7,,,,,,,,,,,,,,,,,,,77,2458600.5,58600.0,20190427.0,J2000,0.2008450465397698,1.076194309681013,0.8600460134672948,7.192150223654041,250.6887216333471,84.59995025601901,125.8660838765657,1.292342605894732,0.8828116115861755,2458457.9258854045,20181205.4258854,407.7880209948492,1.11646275426379,0.000385608,0.15006706536,3.9931,5.719,3.2775e-08,8.8309e-10,3.5819e-08,1.902e-06,6.7203e-06,8.1805e-06,1.127e-06,1.0605e-09,1.0866e-09,1.3819e-06,5.0192e-07,APO,Otto Matic,7014.0,1997-12-04,2017-02-16,418.0,6.0,2.0,0.0,0.47357,,,,,,433953 (1997 XR2),79,20.7,126 - 564,0,"8.288, 354","9.819, 330",31706,2023-12 [22.2],2044-06 [1400],nan,X,345.0,21500863.771627694,5.32,19064105124.57982,19064.10512457982
33,33,a0443104,2443104,443104 (2013 XK22),443104,,,Y,N,24.3,,,,,,,,,,,,,,,,,,,32,2458600.5,58600.0,20190427.0,J2000,0.203253015451193,1.045660869071577,0.833127144293464,6.99347000059547,268.365387849541,265.7292898212486,299.607193793891,1.258194593849691,0.9217598554875674,2458666.0190241216,20190701.5190241,390.5572561625359,1.06928749120475,0.000797216,0.31025255072,3.72195,5.847,2.4111e-07,5.8125e-08,2.0697e-07,6.9597e-06,1.4094e-05,2.0228e-05,0.00013639,6.9939e-08,7.6856e-08,0.00015342,3.2565e-05,APO,Otto Matic,959.0,2013-12-14,2016-07-30,99.0,,,1.0,0.52471,,,,,,443104 (2013 XK22),33,24.3,24 - 107,1,"8.500, 354","9.977, 314",98932,2028-11 [23.9],2031-06 [250],nan,Sq,65.5,147137.2118791944,2.71,66282491.9944575,66.2824919944575
34,34,a0450237,2450237,450237 (2002 XY38),450237,,,Y,N,22.9,,,,,,,0.096,,0.134,,,,,,,,,0.003,33,2458600.5,58600.0,20190427.0,J2000,0.2172738456175182,0.9108993418995236,0.7129847389145475,2.101256123674899,159.3676611718504,119.4810798663164,93.88877846384896,1.1088139448845,1.133700900072867,2458517.68381942,20190203.1838194,317.5440717890066,0.869388286896664,0.00298085,1.1600573945,3.97463,6.529,3.2282e-08,2.31e-09,2.9562e-08,3.0836e-06,7.2227e-05,6.247e-05,2.3975e-05,2.8119e-09,4.3125e-09,2.1398e-05,1.2079e-06,ATE,Otto Matic,4743.0,2002-12-07,2015-12-02,113.0,,,0.0,0.47551,,,,,,450237 (2002 XY38),34,22.9,46 - 205,0,"7.114, 346","9.995, 250",184475,2022-10 [19.5],2030-02 [39],nan,X,125.5,1034974.8577285717,5.32,917454848.764121,917.454848764121
35,35,a0451157,2451157,451157 (2009 SQ104),451157,,,Y,Y,21.0,,,,,,,,,,,,,,,,,,,56,2458600.5,58600.0,20190427.0,J2000,0.2795419978838621,1.284714532257356,0.9255828651997032,4.018177372272055,56.54968281219737,95.63477983956444,78.69032451236775,1.643846199315008,0.6768526269187184,2458484.240830156,20181231.7408302,531.8735359554593,1.45619037907039,0.038241,14.88224997,3.3543,5.002,3.0372e-08,7.8443e-09,3.8016e-08,5.5026e-06,3.7406e-05,3.9161e-05,1.5116e-05,1.0037e-08,6.1991e-09,2.135e-05,4.8713e-06,APO,Otto Matic,2474.0,2009-09-26,2016-07-05,345.0,,,0.0,0.48403,,,,,,451157 (2009 SQ104),59,20.9,115 - 514,0,"9.623, 354","9.968, 338",3715,2022-03 [21.5],none,nan,L,314.5,16287730.382251255,2.71,7356884550.85776,7356.88455085776
36,36,a0451370,2451370,451370 (2011 AK5),451370,,,Y,Y,21.5,,,,,,,,,,,,,,,,,,,44,2458600.5,58600.0,20190427.0,J2000,0.2307847134441958,1.187781039946443,0.913659333007954,5.522604078592045,316.8012597444376,325.6758296132598,334.9863917854618,1.461902746884931,0.7613765402777523,2458633.3531375625,20190529.8531376,472.8278072091255,1.29453198414545,0.0379045,14.751294265,3.66465,5.306,3.8928e-08,1.4634e-08,4.5779e-08,7.5583e-06,5.3816e-05,5.9108e-05,2.3091e-05,1.8011e-08,1.407e-08,3.0643e-05,8.7379e-06,APO,Otto Matic,1769.0,2011-01-08,2015-11-12,107.0,1.0,1.0,0.0,0.48064,,,,,,451370 (2011 AK5),46,21.5,87 - 390,0,"8.988, 354","9.941, 306",9923,2023-01 [23.9],none,nan,S,238.5,7103359.134106405,2.71,3208787215.570123,3208.787215570123
37,37,a0452807,2452807,452807 (2006 KV89),452807,,,Y,Y,21.3,,,,,,,,,,,,,,,,,,,36,2458600.5,58600.0,20190427.0,J2000,0.2726849920612511,1.14980663718494,0.8362716234521912,3.554335639323225,71.71919024069673,87.76106102983655,220.9821595701468,1.46334165091769,0.7994049939675187,2458774.4016411942,20191017.9016412,450.3349400074269,1.23294986997242,0.0138527,5.391055259,3.51976,5.428,8.3219e-08,4.0239e-09,9.7894e-08,6.5908e-06,5.8842e-05,5.9839e-05,2.2139e-05,5.1212e-09,4.1964e-09,2.8487e-05,2.364e-06,APO,Otto Matic,3745.0,2006-05-28,2016-08-28,112.0,,,0.0,0.4853,,,,,,452807 (2006 KV89),37,21.3,96 - 428,0,"8.094, 346","9.869, 314",19980,2021-05 [21.0],2031-12 [250],nan,Sq,262.0,9416781.560268441,2.71,4252933211.186687,4252.933211186687
38,38,a0455415,2455415,455415 (2003 GA),455415,,,Y,N,21.2,,,,,,,,,,5.78,,,,,,,,,74,2458600.5,58600.0,20190427.0,J2000,0.1914533849310012,1.281763581269292,1.036365604954004,3.842207737508396,192.9105725838229,66.81902472308619,341.7056210556203,1.527161557584581,0.6791914062292091,2458627.435527712,20190523.9355277,530.0420421964373,1.45117602244062,0.0608491,23.680644247,3.51576,5.032,3.2352e-08,2.4848e-09,4.2664e-08,3.4394e-06,3.3606e-05,4.4693e-05,2.9168e-05,2.9606e-09,1.975e-09,4.3021e-05,1.5413e-06,AMO,Otto Matic,4752.0,2003-04-01,2016-04-04,314.0,,,0.0,0.53419,,,,,,455415 (2003 GA),83,21.2,100 - 448,0,"9.408, 354","9.999, 162",24560,2021-12 [21.0],none,nan,S,274.0,10770858.2594481,2.71,4864820523.885477,4864.820523885477
39,39,a0459200,2459200,459200 (2012 DK61),459200,,,Y,N,21.0,,,,,,,,,,,,,,,,,,,29,2458600.5,58600.0,20190427.0,J2000,0.1657436392248771,1.243343048854959,1.037266847132784,6.266259336073496,336.1471246735003,301.3906128117386,322.2847509938337,1.449419250577135,0.7109149019580362,2458653.551706895,20190619.0517069,506.3897226074043,1.38641950063629,0.0674675,26.256326975,3.64506,5.143,2.2189e-07,1.1722e-08,2.8416e-07,1.4037e-05,4.5373e-05,0.00011369,0.00014331,1.3664e-08,1.0053e-08,0.00020214,7.161e-06,AMO,Otto Matic,5178.0,2001-10-27,2015-12-31,114.0,,,0.0,0.44335,,,,,,459200 (2012 DK61),44,21.0,110 - 491,0,"9.236, 354","9.886, 322",9059,2022-09 [20.5],none,nan,Xc,300.5,14207970.651034195,5.32,12597529279.766567,12597.529279766566
40,40,a0459872,2459872,459872 (2014 EK24),459872,,,Y,N,23.3,,,,,,,,,,0.0978,,,,,,,,,96,2458600.5,58600.0,20190427.0,J2000,0.0701210129407755,1.008133650551382,0.9374422977950376,4.804898913090303,340.5876922231679,63.74735479163394,151.8276026497966,1.078825003307727,0.9737038941924006,2458444.572100815,20181122.0721008,369.722255551404,1.01224436838167,0.0310802,12.095481434,4.00709,6.036,7.3707e-08,2.4619e-09,7.6399e-08,4.512e-06,5.9706e-06,1.8906e-05,1.3223e-05,2.6345e-09,3.5667e-09,1.3373e-05,1.3543e-06,APO,Otto Matic,1415.0,2014-03-04,2018-01-17,591.0,,,0.0,0.413,,,,,,459872 (2014 EK24),97,23.3,38 - 170,0,"9.955, 354","9.955, 354",27951,none,none,nan,Sq,104.0,588977.4131146048,2.71,265830688.38907245,265.83068838907246
41,41,a0469219,2469219,469219 (2016 HO3),469219,,,Y,N,24.3,,,,,,,,,,0.467,,,,,,,,,25,2458600.5,58600.0,20190427.0,J2000,0.1035577799317442,1.0011178944092,0.897444347814241,7.781627771027914,66.24940291544308,306.5261093853958,202.3488401482401,1.104791441004159,0.983957267080847,2458760.721551409,20191004.2215514,365.8695474327144,1.00169622842632,0.0333171,12.966015807,4.06227,6.062,2.4074e-07,3.1255e-09,2.3888e-07,1.7022e-05,1.6611e-05,2.0518e-05,2.6785e-05,3.4492e-09,4.6079e-09,2.6826e-05,1.7134e-06,APO,Otto Matic,5140.0,2004-03-17,2018-04-13,307.0,,,0.0,0.37813,,,,,,469219 Kamo`oalewa (2016 HO3),26,24.3,24 - 107,0,"6.281, 354","9.989, 210",3162158,2021-05 [22.9],none,nan,Q,65.5,147137.2118791944,2.71,66559007.011849396,66.55900701184939
42,42,a0471240,2471240,471240 (2011 BT15),471240,,,Y,Y,21.7,,,,,,,,,,0.109138,,,,,,,,,70,2458600.5,58600.0,20190427.0,J2000,0.3024867503159511,1.293120244896053,0.9019685042496788,1.661390696131342,105.368835026763,308.8022557287211,246.4017882088773,1.684271985542427,0.6702637120060986,2458769.982861381,20191013.4828614,537.1020294721318,1.47050521416053,0.000605727,0.23573077659,3.66706,4.974,1.6158e-08,3.7525e-09,2.3314e-08,2.9586e-06,8.1191e-05,8.0921e-05,7.9701e-06,4.8876e-09,2.9176e-09,1.2512e-05,2.3379e-06,APO,Otto Matic,3519.0,2007-07-30,2017-03-18,201.0,3.0,0.0,0.0,0.9481,,,,,,471240 (2011 BT15),75,21.7,80 - 356,0,"8.909, 322","9.985, 226",15103,2022-06 [23.5],2038-12 [21],nan,X,218.0,5424604.790114314,5.32,4809414135.4331875,4809.414135433187
43,43,a0471984,2471984,471984 (2013 UE3),471984,,,Y,N,22.8,,,,,,,,,,,,,,,,,,,33,2458600.5,58600.0,20190427.0,J2000,0.2256174592797733,1.026316346818226,0.7947614602317994,3.357031368081453,49.7172220170881,117.4258262428598,354.4920269913406,1.257871233404653,0.9479429576662352,2458606.310447732,20190502.8104477,379.7696866552953,1.03975273553811,0.0234586,9.129383362,3.71178,5.934,1.7687e-06,2.2268e-07,1.6428e-06,2.2025e-05,5.7681e-05,7.1903e-05,0.00053042,2.7292e-07,3.0852e-07,0.00056143,0.0001236,APO,Otto Matic,1020.0,2013-10-24,2016-08-09,115.0,,,2.0,0.33133,,,,,,471984 (2013 UE3),34,22.8,48 - 214,2,"8.283, 354","9.944, 266",237539,2037-10 [23.9],2039-12 [52],nan,S,131.0,1177097.6950335552,2.71,531598134.862282,531.598134862282
44,44,a0474158,2474158,474158 (1999 FA),474158,,,Y,Y,20.7,,,,,,,,,,10.092,,,,,S,,,,55,2458600.5,58600.0,20190427.0,J2000,0.1327466479460809,1.078246713790275,0.9351130768757387,12.02804520958846,166.1018616517678,296.9516076994033,44.63725433653645,1.221380350704811,0.8802922108767518,2458549.792685105,20190307.2926851,408.9551123500773,1.11965807624936,0.00650342,2.5309359614,3.84728,5.708,1.2577e-07,4.0368e-09,1.3866e-07,1.9639e-05,3.8286e-05,5.294e-05,9.7725e-05,4.5727e-09,4.9436e-09,0.00011074,2.2966e-06,APO,Otto Matic,13913.0,1978-10-10,2016-11-12,221.0,,,0.0,0.39598,,,,,,474158 (1999 FA),58,20.6,130 - 579,0,"9.301, 354","9.892, 346",13908,2025-03 [22.1],2027-03 [180],S,S,354.5,23326379.710827332,2.71,10535401369.401955,10535.401369401954
45,45,a0474163,2474163,474163 (1999 SO5),474163,,,Y,Y,20.9,,,,,,,,,,1.38,,,,,,,,,JPL 71,2456737.5,56737.0,20140321.0,J2000,0.065198773571702,1.085983525356706,1.015178731384375,13.36488475947074,196.1099686944019,359.8321156795845,90.0393643667747,1.156788319329036,0.8709018607931681,2456634.113650263,20131207.6136503,413.3646007738833,1.13173059760132,0.0144609,5.627748453,3.79671,5.678,6.2359e-08,6.7522e-09,6.7202e-08,8.3863e-06,1.2111e-05,8.482e-05,8.3597e-05,7.1924e-09,8.1223e-09,9.5187e-05,3.8552e-06,APO,Otto Matic,6333.0,1999-09-29,2017-01-30,256.0,,,0.0,0.61055,,,-9.98268932231898e-14,,,474163 (1999 SO5),76,20.9,113 - 507,0,"9.354, 354","9.876, 346",3185,2023-09 [22.1],none,nan,Sr,310.0,15598531.12384892,2.71,7045633294.208268,7045.633294208268
46,46,a0478784,2478784,478784 (2012 UV136),478784,,,Y,N,25.5,,,,,,,,,,,,,,,,,,,36,2458600.5,58600.0,20190427.0,J2000,0.1392379781527617,1.007333609105612,0.8670745140484221,2.213376061044974,209.9000853842861,288.6072389058639,65.855428992527,1.147592704162802,0.9748641227177788,2458532.9465559274,20190218.4465559,369.2822328883871,1.01103965198737,0.0110646,4.306010382,3.85228,6.036,1.2803e-07,7.7741e-09,1.2245e-07,3.2529e-06,1.9006e-05,2.6752e-05,3.4253e-05,8.8566e-09,1.1285e-08,3.4372e-05,4.2749e-06,APO,Otto Matic,2061.0,2012-10-22,2018-06-14,125.0,,,0.0,0.52662,,,,,,478784 (2012 UV136),47,25.6,13 - 59,0,"5.035, 354","9.987, 186",548503,2021-05 [21.5],none,nan,X,36.0,24429.02447431423,5.32,22085044.37591938,22.085044375919377
47,47,a0488615,2488615,488615 (2002 SR),488615,,,Y,N,21.7,,,,,,,,,,,,,,,,,,,19,2458600.5,58600.0,20190427.0,J2000,0.1960489323475129,1.17953185587594,0.9482858948615815,6.689225835392169,160.889940936244,285.1624678620503,280.7975875494284,1.410777816890299,0.7693776430215515,2458703.443480577,20190807.9434806,467.9106590440864,1.28106956617135,0.0515983,20.080510411,3.75584,5.339,8.4344e-08,6.8716e-09,1.0038e-07,1.5923e-05,7.3675e-05,9.6806e-05,7.6983e-05,8.2187e-09,6.7232e-09,0.00010084,4.0888e-06,APO,Otto Matic,5274.0,2002-09-14,2017-02-21,59.0,,,0.0,0.92556,,,,,,488615 (2002 SR),23,21.7,80 - 356,0,"7.542, 354","9.956, 162",45763,2021-05 [21.2],none,nan,S,218.0,5424604.790114314,2.71,2449932668.954616,2449.932668954616
48,48,a0490581,2490581,490581 (2009 WZ104),490581,,,Y,Y,20.0,,,,,,,0.237,,0.314,19.304,,,,,,,,0.004,58,2458600.5,58600.0,20190427.0,J2000,0.1927144614833571,0.8553149303033176,0.6904833741112386,9.835012106202193,263.2729102403209,10.54333579593835,99.587832141459,1.020146486495397,1.245991255028029,2458520.573410034,20190206.07341,288.9265864004011,0.791037881999729,0.0304362,11.844855954,4.04328,6.868,1.1311e-07,1.0457e-08,1.0374e-07,2.0919e-05,1.1395e-05,3.8261e-05,6.755e-05,1.2472e-08,2.285e-08,5.3119e-05,5.2985e-06,ATE,Otto Matic,4417.0,2005-11-19,2017-12-23,1175.0,0.0,1.0,1.0,0.16768,,,,,,490581 (2009 WZ104),60,20.0,177 - 792,1,"9.766, 186","9.993, 170",1520,2021-09 [21.4],2028-12 [870],nan,Sq,484.5,59549753.275822885,2.71,26896984595.241077,26896.984595241076
49,49,a0499998,2499998,499998 (2011 PT),499998,,,Y,N,23.9,,,,,,,,,,,,,,,,,,,JPL 53,2457233.5,57233.0,20150730.0,J2000,0.2147190642794475,1.312353520088347,1.030566200251138,2.212869726515889,71.0858725087104,298.7969729860851,196.4432274366918,1.594140839925556,0.6555831960414272,2457482.9828628167,20160404.4828628,549.1293891816762,1.50343433040842,0.0459459,17.880765903,3.85965,4.945,9.5171e-09,9.3597e-10,1.2394e-08,1.2323e-06,2.8807e-05,3.3081e-05,6.9146e-06,1.1369e-09,7.0134e-10,1.0562e-05,5.8746e-07,AMO,Otto Matic,2300.0,2011-08-01,2017-11-17,205.0,,,0.0,0.52124,,,-2.236749230606609e-13,,,499998 (2011 PT),54,23.9,29 - 129,0,"9.959, 354","9.984, 346",11201,2023-06 [22.4],none,nan,L,79.0,258154.61672220964,2.71,116779444.95364144,116.77944495364144
50,50,a0508908,2508908,508908 (2003 YX1),508908,,,Y,Y,20.9,,,,,,,,,,,,,,,,,,,53,2458600.5,58600.0,20190427.0,J2000,0.2669826705350055,0.8798137943848755,0.6449187579864653,5.757238884058228,89.65610948247331,223.1680910173561,328.4534231809139,1.114708830783286,1.19431235091944,2458626.914008693,20190523.4140087,301.4286838136224,0.825266759243319,0.0117485,4.572163745,4.10212,6.703,9.1611e-08,1.3709e-09,8.1417e-08,7.6863e-06,9.7839e-06,1.717e-05,2.3224e-05,1.7369e-09,2.7914e-09,1.9443e-05,7.0452e-07,ATE,Otto Matic,5149.0,2003-12-19,2018-01-23,340.0,,,0.0,0.4842,,,,,,508908 (2003 YX1),54,20.9,115 - 514,0,"9.308, 346","9.953, 314",17705,2022-01 [22.8],2036-12 [260],nan,S,314.5,16287730.382251255,2.71,7356919657.443212,7356.919657443211
51,51,a0510529,2510529,510529 (2012 EY11),510529,,,Y,Y,21.7,,,,,,,,,,,,,,,,,,,26,2458600.5,58600.0,20190427.0,J2000,0.1507736337921206,1.148281138525188,0.9751506186547922,9.020255336882814,167.6065720444886,238.8947516337201,23.13209292840499,1.321411658395584,0.8009985447214675,2458571.6209301427,20190329.1209301,449.4390188001944,1.23049697138999,0.028389,11.04814713,3.92866,5.449,1.7473e-07,5.3005e-09,2.045e-07,8.7498e-06,2.7132e-05,3.9484e-05,3.4665e-05,6.0997e-09,5.5461e-09,4.3376e-05,3.1119e-06,APO,Otto Matic,5902.0,2001-03-19,2017-05-16,100.0,,,0.0,0.56092,,,,,,510529 (2012 EY11),28,21.7,80 - 356,0,"8.136, 354","9.990, 138",32404,2021-06 [23.7],none,nan,Sk,218.0,5424604.790114314,2.71,2450358421.7954407,2450.3584217954403
52,52,a0518810,2518810,518810 (2010 CF19),518810,,,Y,Y,21.7,,,,,,,0.083,,0.448,,,,,,,,,0.006,45,2458600.5,58600.0,20190427.0,J2000,0.2699883563619085,1.192939034624743,0.8708593854264464,7.176856496530672,154.7342042307945,265.27354571915,70.16450041693807,1.515018683823039,0.7564438556482166,2458507.7442721385,20190124.2442721,475.9110637385065,1.30297348046135,0.0321414,12.508468638,3.80505,5.277,5.1154e-08,9.14e-09,6.6692e-08,8.0511e-06,1.5733e-05,2.3249e-05,2.7639e-05,1.1608e-08,8.6935e-09,3.5505e-05,5.4694e-06,APO,Otto Matic,3020.0,2010-02-14,2018-05-23,182.0,0.0,1.0,0.0,0.4444,,,,,,518810 (2010 CF19),46,21.7,80 - 356,0,"9.404, 354","9.947, 346",2547,2022-04 [23.8],none,nan,V,218.0,5424604.790114314,2.71,2450585742.771557,2450.585742771557
53,53,bJ92J00D,3005831,       (1992 JD),1992 JD,,,Y,N,25.0,,,,,,,,,,,,,,,,,,,12,2458600.5,58600.0,20190427.0,J2000,0.0314452146919879,1.036161147009541,1.00357883728633,13.5653553822447,222.4316617144435,290.2579184627297,288.9945510056673,1.068743456732753,0.9344651698947244,2458676.485120989,20190711.985121,385.2471034747686,1.05474908548876,0.0159146,6.193484882,3.9078,5.889,0.0011567,0.00069154,0.00052876,0.0062266,0.0099434,0.57569,3.8061,0.00071328,0.0009355,4.1491,0.38567,APO,Otto Matic,6.0,1992-05-03,1992-05-09,23.0,,,6.0,0.87341,,,,,,(1992 JD),13,25.0,17 - 78,6,"9.080, 354","9.962, 338",7599,? 2031-03 [22.9] ?,none,nan,K,47.5,56115.06252857393,1.38,12972984.792728273,12.972984792728273
54,54,bJ93K00A,3005874,       (1993 KA),1993 KA,,,Y,N,26.0,,,,,,,,,,,,,,,,,,,10,2458600.5,58600.0,20190427.0,J2000,0.1975954368024753,1.25547487891061,1.007398771817734,6.047187701412643,235.7874140247035,342.061499474723,171.5813420012234,1.503550986003487,0.7006353298748171,2458355.6060663294,20180825.1060663,513.8193645820306,1.40676075176463,0.00398711,1.5516635987,3.46981,5.102,3.9125e-05,4.7735e-05,1.0819e-05,0.0014307,0.00075653,0.0010325,0.52533,5.7167e-05,3.9958e-05,0.73583,0.029304,APO,Otto Matic,12.0,1993-05-17,1993-05-29,28.0,,,6.0,1.0544,,,,,,(1993 KA),11,26.0,11 - 49,6,"7.785, 354","9.741, 98",24974,? 2031-03 [23.7] ?,none,nan,S,30.0,14137.166941154068,2.71,5990354.688550109,5.990354688550108
55,55,bJ97U00R,3010734,       (1997 UR),1997 UR,,,Y,N,23.2,,,,,,,,,,,,,,,,,,,22,2458600.5,58600.0,20190427.0,J2000,0.3122846518497326,1.459062521231582,1.003419689761784,2.26465360904445,213.9800700629545,200.3837073389003,61.96519004335311,1.91470535270138,0.5592335537727869,2458489.6962228925,20190106.1962229,643.738197701681,1.76245913128455,0.0173723,6.760777991,3.44503,4.572,0.00019259,0.00038948,1.3144e-05,0.0012791,0.009127,0.013125,2.0425,0.00051111,0.00022392,3.608,0.25776,APO,Otto Matic,21.0,1997-10-22,1997-11-12,146.0,,,7.0,0.58194,,,,,,(1997 UR),23,23.2,40 - 178,7,"9.879, 354","9.976, 346",3724,? 2027-08 [22.5] ?,none,nan,L,109.0,678075.5987642893,2.71,306289935.0466589,306.28993504665885
56,56,bJ97Y09M,3092168,       (1997 YM9),1997 YM9,,,Y,N,24.0,,,,,,,,,,,,,,,,,,,14,2458600.5,58600.0,20190427.0,J2000,0.1039362168580291,1.095878038316487,0.9819766208760736,7.843204724588121,94.7323769897461,51.73099210327619,180.9360370198221,1.209779455756901,0.8591336675939611,2458808.923868991,20191121.423869,419.0267633303147,1.14723275381332,0.0312024,12.143038008,3.78287,5.652,5.6478e-08,3.8765e-09,6.1511e-08,2.6656e-05,2.264e-05,9.9372e-05,6.9476e-05,4.2795e-09,4.5586e-09,8.0667e-05,2.2234e-06,APO,Otto Matic,3049.0,1997-12-28,2006-05-04,68.0,,,0.0,0.54497,,,,,,(1997 YM9),15,24.0,28 - 123,0,"6.329, 354","9.880, 114",179703,2021-07 [22.7],2045-01 [16],nan,S,75.5,225340.6160056173,2.71,101603776.51401809,101.60377651401808
57,57,bJ98K26Y,3012392,       (1998 KY26),1998 KY26,,,Y,N,25.5,,,,,,,0.03,,,0.1784,,,,,,,,,27,2458600.5,58600.0,20190427.0,J2000,0.2018414040916403,1.232902161794972,0.9840514583506564,1.481034423694906,84.36631790419247,209.3671431458093,71.54311121727696,1.481752865239288,0.7199646160454912,2458501.1296842606,20190117.6296843,500.0245733982755,1.36899267186386,0.00256903,0.9997894051,3.66533,5.174,2.0829e-07,3.1257e-08,2.7736e-07,1.1717e-05,9.712e-05,0.0001465,0.0035301,3.7566e-08,2.738e-08,0.0049069,1.9015e-05,APO,Otto Matic,11.0,1998-05-28,1998-06-08,215.0,2.0,2.0,3.0,0.44885,,,,,,(1998 KY26),32,25.7,12 - 55,0,"7.916, 330","9.915, 154",99448,2024-04 [20.2],none,nan,S,33.5,19684.892318158894,2.71,8914739.659123432,8.914739659123432
58,58,bJ99A10O,3017309,       (1999 AO10),1999 AO10,,,Y,N,23.9,,,,,,,,,,,,,,,,,,,16,2458600.5,58600.0,20190427.0,J2000,0.1108695411744225,0.9121125659662616,0.8109870642781569,2.622665744242889,313.1764009372869,7.982705245564718,253.0047870746891,1.013238067654366,1.131439705909467,2458695.065545443,20190730.5655454,318.1786869593964,0.871125768540442,0.0216897,8.440980549,4.09678,6.536,3.4854e-05,1.9815e-05,1.4173e-05,0.0019028,0.0044692,0.0017277,0.26492,2.2012e-05,3.687e-05,0.23106,0.010368,ATE,Otto Matic,33.0,1999-01-13,1999-02-15,73.0,,,6.0,0.42802,,,,,,(1999 AO10),17,23.9,29 - 129,6,"6.532, 202","9.773, 66",471975,2032-12 [22.9],2026-02 [29],nan,S,79.0,258154.61672220964,2.71,116113369.92679223,116.11336992679223
